"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/UI/UIMaterialLab/Materials/1_Transforms/1_Translate/M_UI_Translate.M_UI_Translate","0","0","30","3","0.000000","0","10"
"/Game/UI/Player/M_Health.M_Health","0","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/6_Patterns/3_Truchet/M_UI_Truchet_UVs.M_UI_Truchet_UVs","0","0","20","2","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/6_Patterns/3_Truchet/M_UI_Truchet_Mask.M_UI_Truchet_Mask","0","0","40","4","0.000000","0","10"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","29","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","10","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","43","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Game/Items/Rings/Parents/M_Ring.M_Ring","49","0","14","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_empty.M_ky_empty","49","0","12","1","0.000000","0","0"
"/Game/FX/Effects/Slash/M_SwordTrail.M_SwordTrail","49","0","8","1","0.000000","0","0"
"/Game/FX/Effects/Dash/M_Dash.M_Dash","49","0","53","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWall.M_DemoWall","49","0","67","1","0.000000","0","0"
"/Game/FX/Effects/M_Impact.M_Impact","49","0","40","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Game/Art/BlockOut/Material__48.Material__48","49","0","14","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","0","25","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMaterials/HelpFlatColour.HelpFlatColour","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","56","6","0.000000","0","3"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","46","2","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","802","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_LightTube.M_LightTube","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","49","0","100","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/2_RadialGradient/M_UI_RadialGradient.M_UI_RadialGradient","49","0","20","2","0.000000","0","10"
"/Game/Target_System/M_TargetBase.M_TargetBase","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","0","44","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","23","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","49","0","32","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","49","0","30","2","0.000000","0","30"
"/Game/Player/Animations/ToThrowAway/Paladin_MAT.Paladin_MAT","49","0","26","1","0.000000","0","0"
"/Game/Items/Skills/ArrowRain/Arrow/Arrow1.Arrow1","49","0","26","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flare_flash.M_ky_flare_flash","49","0","24","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base.M_ky_base","49","0","24","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flarePillar.M_ky_flarePillar","49","0","20","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","49","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_circle01_4x4G_nonD.M_ky_circle01_4x4G_nonD","49","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_chantDecoA.M_ky_chantDecoA","49","0","20","1","0.000000","0","0"
"/Game/FX/Effects/M_InjuryFX.M_InjuryFX","49","0","10","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","49","0","69","3","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_subUV_dynRGB.M_ky_subUV_dynRGB","49","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_subUV03.M_ky_subUV03","49","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_subUV01.M_ky_subUV01","49","0","20","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_Fresnel.M_ky_Fresnel","49","0","20","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base_anime.M_ky_base_anime","49","0","24","2","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_Glass.M_Glass","49","0","27","1","0.000000","0","27"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoRoomTiles.M_DemoRoomTiles","49","0","25","1","0.000000","0","0"
"/Game/Enemies/ToThrowAway/mutant_M.mutant_M","49","0","26","1","0.000000","0","0"
"/Game/Cursor/M_Cursor.M_Cursor","49","0","58","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","0","8","2","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","0","23","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_WIP_Tile.M_UI_WIP_Tile","49","0","10","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","49","0","32","2","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_Foliage.MM_Foliage","49","0","31","1","0.000000","0","0"
"/Game/Art/Particles/MM_Fire.MM_Fire","49","0","36","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_Surface.MM_Surface","49","0","27","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_Surface_WMetallic.MM_Surface_WMetallic","49","0","27","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_GodsRay.MM_GodsRay","49","0","3","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_Prefabs_TwoSided.MM_Prefabs_TwoSided","49","0","16","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_Prefabs.MM_Prefabs","49","0","14","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_Shadow_tricks.MM_Shadow_tricks","49","0","31","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_Light.MM_Light","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","43","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/6_Patterns/2_HexagonalTiling/M_UI_HexagonalTiling.M_UI_HexagonalTiling","49","0","20","2","0.000000","0","10"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","0","23","1","0.000000","0","0"
"/Game/Art/Materials/Master_materials/MM_FogDepth_01a.MM_FogDepth_01a","49","0","18","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","49","0","35","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","49","0","20","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/1_Transforms/4_Flip/M_UI_Flip.M_UI_Flip","49","0","20","2","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/2_SteppedGradient/M_UI_SteppedGradient.M_UI_SteppedGradient","49","0","30","3","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/3_AngleGradient/M_UI_AngleGradient.M_UI_AngleGradient","49","0","20","2","0.000000","0","10"
"/Game/FXVarietyPack/Materials/M_ky_dust01_4x4.M_ky_dust01_4x4","49","0","9","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/3_Time/2_EasingFunctions/M_UI_EasingFunctions.M_UI_EasingFunctions","49","0","100","10","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/4_WaveWarp/M_UI_WaveWarp.M_UI_WaveWarp","49","0","30","3","0.000000","0","10"
"/Game/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","49","0","40","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_stormDeco01.M_ky_stormDeco01","49","0","25","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_laser01.M_ky_laser01","49","0","15","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","49","0","40","2","0.000000","0","0"
"/Game/Fade/MM_Fade.MM_Fade","49","0","31","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_ProfileCard.M_UI_ProfileCard","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/2_Skew/M_UI_Skew.M_UI_Skew","49","0","20","2","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/1_LinearGradient/M_UI_LinearGradient.M_UI_LinearGradient","49","0","30","3","0.000000","0","10"
"/Game/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","49","0","80","4","0.000000","0","95"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","0","116","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_waterDust02.M_ky_waterDust02","49","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","49","0","15","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","49","0","18","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","49","0","40","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_primitive.M_ky_primitive","49","0","35","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_polar_primitive.M_ky_polar_primitive","49","0","12","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","49","0","52","3","0.000000","0","12"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","49","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","49","0","9","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","49","0","15","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","49","0","15","1","0.000000","0","0"
"/Game/FX/Effects/Slash/M_Slash.M_Slash","49","0","46","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_stone02.M_ky_stone02","49","0","53","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/4_PingPong/M_UI_PingPong.M_UI_PingPong","49","0","20","2","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/3_Pixelate/M_UI_Pixelate.M_UI_Pixelate","49","0","30","3","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/5_RemappableGradient/M_UI_RemappableGradient.M_UI_RemappableGradient","49","0","30","3","0.000000","0","10"
"/Game/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","49","0","84","3","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","60"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_Slot.M_UI_Slot","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_ProgressBar_Segmented.M_UI_ProgressBar_Segmented","49","0","30","3","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/5_Masks/1_Blind/M_UI_BlindMask.M_UI_BlindMask","49","0","20","2","0.000000","0","20"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_Liquid_Fill.M_UI_Liquid_Fill","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/5_Masks/5_Sectors/M_UI_Sectors.M_UI_Sectors","49","0","20","2","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/5_Masks/6_Rings/M_UI_Rings.M_UI_Rings","49","0","20","2","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/5_Masks/4_RadialSegments/M_UI_Radial_Segments.M_UI_Radial_Segments","49","0","30","3","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/1_Random/M_UI_Random.M_UI_Random","49","0","30","3","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/6_Patterns/1_GridTiling/M_UI_GridTiling.M_UI_GridTiling","49","0","20","2","0.000000","0","10"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","23"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_TileBackground.M_UI_TileBackground","49","0","20","2","0.000000","0","20"
"/Game/UI/UIMaterialLab/Materials/4_Shapes/1_SDFs/M_UI_SDFs.M_UI_SDFs","49","0","40","4","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/3_Time/3_TimeDisplace/M_UI_TimeDisplace.M_UI_TimeDisplace","49","0","50","5","0.000000","0","10"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_ObjectiveFill.M_UI_ObjectiveFill","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_LedBackground.M_UI_LedBackground","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_Button3.M_UI_Button3","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_Button2.M_UI_Button2","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_Button.M_UI_Button","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/3_PolarCoordinates/M_UI_PolarCoordinates.M_UI_PolarCoordinates","49","0","20","2","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/1_Slant/M_UI_Slant.M_UI_Slant","49","0","20","2","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/6_Patterns/4_Halftone/M_UI_Halftone.M_UI_Halftone","49","0","30","3","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/5_Masks/3_Checkers/M_UI_Checkers.M_UI_Checkers","49","0","20","2","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/5_Masks/2_Wedges/M_UI_Wedges.M_UI_Wedges","49","0","30","3","0.000000","0","10"
"/Game/UI/UIMaterialLab/Materials/4_Shapes/5_SDF_Effects/M_UI_SDF_Effects.M_UI_SDF_Effects","49","0","20","2","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/4_Shapes/4_Wave/M_UI_Wave.M_UI_Wave","49","0","20","2","0.000000","0","20"
"/Game/UI/UIMaterialLab/Materials/4_Shapes/3_SDF_Morphing/M_UI_SDF_Morphing.M_UI_SDF_Morphing","49","0","30","3","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/4_Shapes/2_SDF_BooleanOperations/M_UI_SDF_BooleanOperations.M_UI_SDF_BooleanOperations","49","0","70","7","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/3_Time/1_LinearTime/M_UI_LinearTime.M_UI_LinearTime","49","0","10","1","0.000000","0","0"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/4_SquareGradient/M_UI_SquareGradient.M_UI_SquareGradient","49","0","20","2","0.000000","0","0"
